policy	taxon_id	species_name	study_role	retained	curated_hybrid	label_flags	interpretation
exclude_hybrids_and_uncertain_labels	F109899	Serendipita vermifera	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F109932	Entophlyctis luteolus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1099800	Saitoella coloradoensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F110093	Polychytrium aggregatum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1116844	Thelocarpon impressellum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1117311	Funneliformis geosporum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F112072	Naohidea sebacea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1123529	Gonapodya prolifera	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F112417	Gautieria morchelliformis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1125753	Limtongia smithiae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1130053	Cirrosporium novae-zelandiae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F113071	Ramaria rubella	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1141098	Pseudomassariella vexata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F114524	Saccharomyces kudriavzevii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F114525	Saccharomyces mikatae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1145299	Brigantiaea leucoxantha	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1145321	Letrouitia subvulpina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F116603	Suillus plorans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F116794	Heterodermia speciosa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F116821	Physcia stellaris	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F116982	Xanthoria calcicola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F117179	Tilletia walkeri	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F117187	Fusarium verticillioides	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1174673	Morchella importuna	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1176130	Aulographum hederae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1176355	Hamiltosporidium tvaerminnensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F120017	Ustilago hordei	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1209916	Colletotrichum costaricense	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1209934	Colletotrichum tamarilloi	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1213189	Zancudomyces culisetae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1214568	Diaporthe amygdali	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F121624	Phyllosticta capitalensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1217826	Xylona heveae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1220207	Aspergillus puulaauensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F122368	Cercospora beticola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1230402	Basidioascus undulatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1243177	Amoeboaphelidium protococcarum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1246581	Paramicrosporidium saccamoebae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1269715	Thecaphora frezii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1276059	Polystigma amygdalinum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1280837	Meira miltonrushii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1286916	Piptocephalis tieghemiana	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F129515	Trapelia coarctata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1300064	Nucleospora cyclopteri	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1314805	Vararia minispora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1323573	Meredithblackwellia eburnea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1328300	Fusarium keratoplasticum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F13290	Tilletia caries	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F13291	Tilletia controversa	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1331295	Auricularia subglabra	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F133377	Smittium angustum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F133385	Smittium simulii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1341166	Eremomyces bilateralis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1343610	Actinomortierella ambigua	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1343614	Mortierella claussenii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1348612	Diversispora epigaea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F13502	Brettanomyces nanus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F135208	Hericium alpestre	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F135589	Coniferiporia weirii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F136370	Lasallia pustulata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F139363	Hydnum rufescens	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1396493	Fimicolochytrium jonesii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1397036	Lambiella insularis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1419009	Clathrus columnatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1424756	Naganishia vaughanmartiniae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F143232	Vanrija pseudolonga	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1440133	Modicella reniformis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F144530	Ambispora gerdemannii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F144538	Paraglomus brasilianum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F144539	Paraglomus occultum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F144679	Ambispora leptoticha	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1453789	Toensbergia leucococca	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1453791	Pycnora praestabilis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F145971	Colletotrichum lupini	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1463510	Parajaminaea phylloscopi	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F147570	Myriangium duriaei	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F147573	Piedraia hortae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F148304	Magnaporthiopsis poae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F148305	Pyricularia grisea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F148313	Discula destructiva	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1498855	Amoeboaphelidium occidentale	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1500003	Paraphysoderma sedebokerense	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1504668	Rhizodiscina lignyota	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1506992	Thozetella sp. PMI_491	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1507870	Cryoendolithus antarcticus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1507873	Rachicladosporium monterosium	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F150792	Hysterangium stoloniferum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1520584	Dispira parvispora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1522189	Ceraceosorus guamensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F152956	Russula decolorans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1540922	Wallemia hederae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1542792	Coniocarpon cinnabarinum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1555241	Caulochytrium protostelioides	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F156515	Tulasnella calospora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1569628	Jaminaea rosea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F157183	Tilletia laevis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F158046	Phaeomoniella chlamydospora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1590129	Xylographa bjoerkii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1604274	Cladochytrium tenue	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F162425	Aspergillus nidulans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F164576	Chaenotheca gracillima	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F164912	Astathelohania contejeani	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1658444	Neoarthrinium moseri	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1670608	Glutinoglossum americanum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1671311	Colletotrichum abscissum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1673888	Violaceomyces palustris	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1682393	Microdochium trichocladiopsis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1684307	Microstroma glucosiphilum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1690604	Lithohypha guttulata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1690608	Saxophila tyrrhenica	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F169141	Pseudocyphellaria aurata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F170000	Phakopsora pachyrhizi	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F170446	Ceratobasidium sp. AG-Ba	ingroup	False	False	incompletely_identified_species_label	Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1708541	Wallemia mellicola	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1708542	Wallemia canadensis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1712513	Syncephalis pseudoplumigaleata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F173216	Trichoderma aggressivum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1738374	Trichoderma camerunense	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F174425	Lichina confinis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F174680	Glugoides intestinalis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F174688	Gurleya vavrai	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1750568	Cantharellus anzutake	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1754190	Neocallimastix californiae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1754191	Piromyces finnis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1754192	Anaeromyces robustus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1759441	Athelia psychrophila	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F177197	Coniochaeta ligniaria	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F177199	Coniochaeta pulveracea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1774096	Dinochytrium kinnereticum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1806994	Synchytrium microbalum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1810926	Aspergillus stella-maris	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1810928	Aspergillus undulatus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F181123	Austropuccinia psidii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1814901	Dactylella cylindrospora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F182096	Aspergillus chevalieri	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1825666	Phyllachora maydis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F183962	Sporobolomyces salmoneus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1851185	Syncephalis plumigaleata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1851187	Syncephalis fuscata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1858805	Dacryopinax primogenitus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1859096	Cryptococcus deuterogattii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1859121	Cryptococcus tetragattii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1859122	Cryptococcus decagattii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1882483	Testicularia cyperi	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1890679	Cryptotrichosporon argae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1897645	Haplosporangium bisporale	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1904413	Suillus clintonianus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1907219	Piptocephalis cylindrospora	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1912936	Suillus discolor	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1912939	Suillus fuscotomentosus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1938712	Atractiella rhizophila	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1938954	Bifiguratus adelaidae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F1940652	Gomphillus americanus	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F195108	Fusarium falciforme	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F199306	Coccidioides posadasii	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2019550	Ceratocystis lukuohia	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2020955	Sanchytrium tribonematis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2020962	Malassezia vespertilionis	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2024903	Zalaria obscura	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F202697	Jaapia argillacea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F202698	Punctularia strigosozonata	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2034170	Trichoderma breve	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F203533	Classicula fluitans	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2035830	Berkeleyomyces rouxiae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F203908	Melampsora laricis-populina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2082308	Sphaceloma murrayae	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F208348	Puccinia triticina	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F208960	Fomitiporia mediterranea	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F209136	Lepraria neglecta	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F209281	Thelotrema lepadinum	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
exclude_hybrids_and_uncertain_labels	F2109901	Amoeboradix gromovi	ingroup	True	False		Sensitivity membership only; retention does not establish unique accepted species or absence of unrecognized hybridization.
