tree_type	tree_id	fungal_entries	outgroup_entries	status	separating_edge_length	marker_sh_alrt_percent	outgroup_taxa_json	fungal_taxa_sha256	tree_sha256
marker	5013738at2759	465	22	exact_fungal_outgroup_split	0.0519188563	60	"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	370de33d03601ca2df449c3fd0bbb2011a0bb05bae0184b26b7067b832f8ddf2	4ab632351dd8511a30db8655936e2be20f36f0515f725852ad247f8d2921fcc0
marker	5013992at2759	465	23	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	adc60b061a88320dd40a29ab4addf2b8ee175c67b15c7d4ae7079754e3a18194	dd8bea7f802af42c8c8492ae59d4577653a02f14cd0df0279aaaed5da019938b
marker	5014007at2759	458	16	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O44689"", ""O529818"", ""O5786"", ""O691883"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	8238a550cd761b3271c0b3afb23528fec69cbe185f13feea1ccc673499470fcc	8d5c9bbb36f074f17cbbd23f2c71368c982a28904b0adbce9e7ad5edb560b117
marker	5015403at2759	459	21	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O691883"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	2dada5c607fa6949bd52c128f6ffb1e5be566781ca0f6e91b4d8e6b401ba4162	286563ed1c86aa22c3d910c2c7da768d1db024c3edf73b556ccee888d0af0ec4
marker	5015647at2759	459	21	exact_fungal_outgroup_split	0.0520627456	90.7	"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	27255c8bcdd8905b6b44dea211eea2c99bd5bcf713976e0d1f7657dc27118a5f	a179545f529295c45e0f400c53222100b332561e047cee453f0cef4968754f3e
marker	5015712at2759	453	19	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O5786"", ""O6239"", ""O691883"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	6d0fee1d590c609f99f7b3afb5b69f61283ee3d5bcf1eace97c75e5dfe14b2e0	36bd28e86e1340d49474b9c2e7090f36a12cde47963226573aeb610cc923894c
marker	5015742at2759	444	22	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	021b77720b0f3f0eef1b50b0c8d00174d4192edb6c7e31f6f5b959d8eb7438e3	dff8479883e69c7c99ba7a1d1ca72477ec75ffd71c6785fb4fd2be3494b9eab3
marker	5015876at2759	475	22	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	55598328ca68624f94f96d22ac930d10c7ad4eb81a240d1b2240aee528a1c921	eaea58802c645ecc6db804176f81a2b1c836ad0a40656dcc95e488ba175c8dc9
marker	5017019at2759	456	20	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O27923"", ""O283909"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	1a0ddfcbe2ca87e5f329b788ca47e62448f728ef570046b16bb3201d4f030a9f	57aaead852acdffad78fa70cac17d5aea1094baa7941d3b5265214fe32aece8b
marker	5018803at2759	465	22	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	63a826321fd7d479d26dc2b8dd2e6fdb4bbc43dcc41574a43e6e900019a57171	5113728a660ed492710f1b1bd803e73076321797b5712b9915b9a15027942139
marker	529759at2759	468	22	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	d025dab390c4e30cc0b197107c64322f1344985e5265a79a4cea93a8b825a82a	d1b6ef4d1030da853f1fb471724b08266274ec297ad2291c0560a9e11d521ff0
marker	530014at2759	464	21	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	61d7579f6100ebfc763d70fec22ba5286d3529fa4c31252c5bda6208cf321272	b2747a86174494b5e6d7c6c0b20daec2d016a3917f0bb4e7b1677155fd9a11ed
marker	530740at2759	405	19	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O27923"", ""O283909"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O7227"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	7278bc24d4c3cbc12177135ee79b67e6a7576d1f962ca99379810a45b21b3ade	cc6ee964aae1a56959613990ffba8b1567dfc3ef130ebba7ef9c4d250a7c0edd
marker	538728at2759	464	20	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	1e463e19e97db7ddac6424e87f534fd99a1b8ee23e7e9933fa889c96a06db264	43ebeeeb6358939f7e616d6ad34885dc2c5aedbc5d2807f39e93b966b3224d6f
marker	538952at2759	448	21	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	309ab2e1e28a7c1718f090345b44ff6159bbd1c3130e56a8be33a948c46b2cb8	115eacbe47d3837ff67c64b01c337428eb515a158420900a59523b50a7138b9b
marker	539632at2759	467	21	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O72019"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426458"", ""OFS5426470""]"	fd41f0265b3392f6e77ebadd5d769196af9d7d3871665d6b06d02645b4b50257	40ed96879b543482970e27e49ad560f1502f7d17d1789032d31812d7c2c8a6d8
marker	540946at2759	456	22	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	b2386e528024d8457fbc0bf9fea826e392fb6367af2087724df416d90a5847f1	fb06639e78795c73f369d210ae46c3b3f52ce58fa394a46d06ee755a810f616a
marker	541070at2759	454	22	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	9d7c6855ee3844d988fd9c0b2728d874b4bd0c120f562f58d7a3ea389112789b	bd0b65aae49d86ded7292e3ba2148d9c09006a9e48c780e843f5abf8629280de
marker	554735at2759	439	20	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O72019"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	561f8dfce2b5cc5de69e95f4b13bd70569795f4eb577cffb6266159b4c8920f7	8f1901c5f6376722df3c93cfe10c3604650814a51c14e4abb38ba49871947264
marker	649304at2759	459	21	exact_fungal_outgroup_split	0.1589620051	96.7	"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	0aaadc90086a9ff09c55e9036609203d18224e139d5612ba6fffd833c05f86ee	115e6cac1d48f625b374d1415f0b3ea78444f819b983383d6029f74b0b7d0043
marker	707076at2759	471	21	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	df0d278ba04907c8bfe0f7a31195bbe6acd51fc01d54046360d3a29281638fe1	1baf4d45456ef0528bc00c824bd6955d5cc83beacd00112aa48a29962df53eb5
marker	707202at2759	471	21	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	77ee548b7bd6e6edc35ac1e59f06dc9993ce54d6e20d1eca94162be049900490	1caa18cf619b5819f0672010fc7341d1f2822bb26200707903142c337aedfb7e
marker	727964at2759	453	20	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O27923"", ""O283909"", ""O400682"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	2b2d257c52fdcfca3283cd4107ea345c1e56b5579ab9d5c106fad09512fdd77c	d794098f646def93c54d6b846452b7f9a605762390d6d2d93e60fd7686454460
marker	730114at2759	462	18	fungal_outgroup_split_absent			"[""O10228"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O45351"", ""O529818"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	6c12103b3c3711815732b0014fa3a82e151cd3c4ef0a7cd08d5c16f5d4556c93	4c5387ec6e13993f65dd408b6414df3011f3517e72afcb3ebe01af518781d9e0
marker	760428at2759	458	23	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	2b5a3233d3e44f34b39fd8a8dc020d4d9347ef1503ee66214a3f2b1d176905ab	a6252adfa62d3d79a7400cafce8234508f7f3f6ac95fa62ae88820706bba7813
marker	776280at2759	481	20	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O529818"", ""O5755"", ""O5786"", ""O6239"", ""O691883"", ""O72019"", ""O7227"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	dcc7517d90b8de01fbc5219e1c6467bff8ad7843ec055c50fdc769d3eeeb1f8c	749e234d0ffce2104300d8624a9d3caad8d20f0a6f94a4caba028375b0158630
marker	801816at2759	457	21	fungal_outgroup_split_absent			"[""O10228"", ""O133409"", ""O1890364"", ""O192875"", ""O225164"", ""O2700040"", ""O27923"", ""O283909"", ""O400682"", ""O44689"", ""O45351"", ""O529818"", ""O5786"", ""O6239"", ""O691883"", ""O7227"", ""O81824"", ""O946362"", ""OFS1403592"", ""OFS5426470"", ""OFS5426494""]"	b012dd6258553896d2d9a3f003567de3e7094d405460e8e3dcb269094251973b	813609318b854b2f0753fae2d93de4163e67d57ec676943460330d21b1e5b005
